Date,pred
2024-01-02,639.5833333333334
2024-01-03,211.66666666666666
2024-01-04,1429.1666666666667
2024-01-05,251.66666666666666
2024-01-06,687.9166666666666
2024-01-07,312.5
2024-01-08,642.9166666666666
2024-01-09,866.6666666666666
2024-01-10,685.0
2024-01-11,425.4166666666667
